20000524,6.64
20000525,6.68
20000526,6.59
20000529,6.6
20000530,6.41
20000531,6.76
20000601,7.13
20000602,7.84
20000605,7.82
20000606,8.6
20000607,8.99
20000608,8.58
20000609,9.32
20000612,9.1
20000613,8.79
20000614,8.82
20000615,8.53
20000616,8.45
20000619,8.1
20000620,8.62
20000621,8.56
20000622,8.4
20000623,8.62
20000627,9.06
20000628,8.9
20000629,8.65
20000630,8.52
20000703,8.2
20000704,8.29
20000705,8.17
20000706,8.3
20000707,8.4
20000710,8.28
20000711,8.49
20000712,8.5
20000713,8.29
20000714,8.3
20000717,8.0
20000718,8.09
20000719,7.9
20000720,7.72
20000721,7.94
20000724,7.89
20000725,7.97
20000726,7.91
20000727,7.89
20000728,8.12
20000731,8.37
20000801,8.21
20000802,8.09
20000803,8.12
20000804,8.19
20000807,8.1
20000808,8.1
20000809,8.04
20000810,7.9
20000811,8.23
20000814,8.15
20000815,8.01
20000816,8.03
20000817,7.98
20000818,8.15
20000821,8.12
20000822,8.26
20000823,8.23
20000824,8.89
20000825,8.99
20000828,8.95
20000829,8.71
20000830,8.79
20000831,8.38
20000901,8.32
20000904,8.52
20000905,8.38
20000906,8.13
20000907,8.16
20000908,8.1
20000911,7.99
20000912,8.19
20000913,8.22
20000914,8.25
20000915,8.28
20000918,8.12
20000919,7.87
20000920,7.95
20000921,7.78
20000922,7.2
20000925,7.23
20000926,7.37
20000927,7.33
20000928,7.08
20000929,7.22
20001009,7.11
20001010,7.19
20001011,7.14
20001012,7.13
20001013,7.17
20001016,7.4
20001017,7.4
20001018,7.35
20001019,7.34
20001020,7.35
20001023,7.28
20001024,7.18
20001025,7.24
20001026,7.13
20001027,7.13
20001030,7.24
20001031,7.13
20001101,7.09
20001102,7.11
20001103,7.09
20001106,7.04
20001107,7.14
20001108,7.1
20001109,7.15
20001110,7.29
20001113,7.3
20001114,7.35
20001115,7.51
20001116,7.53
20001117,7.69
20001120,7.6
20001121,7.52
20001122,7.7
20001123,7.61
20001124,7.35
20001127,7.24
20001128,7.38
20001129,7.33
20001130,7.28
20001201,7.25
20001204,7.33
20001205,7.36
20001206,7.25
20001207,7.21
20001208,7.21
20001211,7.11
20001212,7.13
20001213,7.05
20001214,7.11
20001215,7.05
20001218,7.02
20001219,7.19
20001220,7.09
20001221,6.97
20001222,7.01
20001225,7.05
20001226,7.04
20001227,6.94
20001228,7.0
20001229,7.12
20010102,7.19
20010103,7.45
20010104,7.36
20010105,7.45
20010108,7.53
20010109,7.47
20010111,8.22
20010112,8.38
20010115,7.88
20010116,7.98
20010117,7.93
20010118,7.91
20010119,7.92
20010205,7.62
20010206,7.67
20010207,7.51
20010208,7.3
20010209,7.41
20010212,7.33
20010213,7.38
20010214,7.4
20010215,7.29
20010216,7.31
20010219,7.4
20010220,7.25
20010221,7.09
20010222,7.01
20010223,7.16
20010226,7.2
20010227,7.25
20010228,7.18
20010301,7.2
20010302,7.29
20010305,7.25
20010306,7.19
20010307,7.31
20010308,7.37
20010309,7.4
20010312,7.3
20010313,7.49
20010314,7.6
20010315,7.55
20010316,7.4
20010319,7.38
20010320,7.44
20010321,7.5
20010322,8.25
20010323,7.77
20010326,7.9
20010327,7.92
20010328,7.85
20010329,7.92
20010330,7.94
20010402,7.82
20010403,7.7
20010404,7.68
20010405,7.77
20010406,7.75
20010409,7.74
20010410,7.83
20010411,7.94
20010412,7.77
20010413,7.8
20010416,7.91
20010417,7.88
20010418,7.7
20010419,7.55
20010420,7.59
20010423,7.48
20010424,7.46
20010425,7.32
20010426,7.33
20010427,7.3
20010430,7.31
20010508,7.31
20010509,7.4
20010510,7.45
20010511,7.41
20010514,7.6
20010515,7.56
20010516,7.5
20010517,7.39
20010518,7.38
20010521,7.39
20010522,7.41
20010523,7.38
20010524,7.3
20010525,7.39
20010528,7.3
20010529,7.3
20010530,7.35
20010531,7.3
20010601,7.3
20010604,7.23
20010605,7.3
20010606,7.27
20010607,7.32
20010608,7.5
20010611,7.44
20010612,7.41
20010613,7.5
20010614,7.34
20010615,7.35
20010618,7.23
20010619,7.22
20010620,7.14
20010621,7.21
20010622,7.34
20010625,7.38
20010626,7.41
20010627,7.37
20010628,7.39
20010702,7.33
20010703,7.3
20010704,7.28
20010705,7.33
20010706,7.22
20010709,7.21
20010710,7.24
20010711,7.2
20010712,7.2
20010713,7.21
20010716,7.11
20010717,7.07
20010718,7.03
20010719,7.05
20010720,7.23
20010723,7.08
20010724,7.18
20010725,7.04
20010726,7.0
20010727,6.89
20010730,6.2
20010731,6.07
20010801,6.29
20010802,6.16
20010803,6.2
20010806,6.01
20010807,6.1
20010808,6.03
20010809,6.12
20010810,6.19
20010813,6.2
20010814,6.12
20010815,6.21
20010816,6.08
20010817,6.03
20010820,6.04
20010821,6.04
20010822,5.92
20010823,5.84
20010824,5.78
20010827,5.4
20010828,5.4
20010829,5.46
20010830,5.4
20010831,5.4
20010903,5.31
20010904,5.49
20010905,5.48
20010906,5.47
20010907,5.29
20010910,5.4
20010911,5.42
20010912,5.29
20010913,5.29
20010914,5.21
20010917,5.1
20010918,5.17
20010919,5.25
20010920,5.25
20010921,5.18
20010924,5.18
20010925,5.25
20010926,5.16
20010927,5.13
20010928,5.14
20011008,4.99
20011009,5.02
20011010,4.8
20011011,4.6
20011012,4.78
20011015,4.84
20011016,4.7
20011017,4.7
20011018,4.62
20011019,4.51
20011022,4.45
20011023,4.9
20011024,5.19
20011025,5.01
20011026,5.0
20011029,5.17
20011030,5.09
20011031,5.15
20011101,5.22
20011102,5.14
20011105,5.09
20011106,5.08
20011107,4.81
20011108,4.86
20011109,4.94
20011112,4.96
20011113,4.97
20011114,4.98
20011115,4.98
20011116,5.02
20011119,5.06
20011120,5.14
20011121,5.14
20011122,5.18
20011123,5.17
20011126,5.12
20011127,5.16
20011128,5.19
20011129,5.21
20011130,5.24
20011203,5.26
20011204,5.38
20011205,5.24
20011206,5.32
20011207,5.41
20011210,5.42
20011211,5.3
20011212,5.2
20011213,5.13
20011214,5.09
20011217,5.03
20011218,5.11
20011219,5.04
20011220,4.92
20011221,4.91
20011224,4.79
20011225,4.76
20011226,4.87
20011227,4.82
20011228,4.87
20011231,4.89
20020104,4.8
20020107,4.7
20020108,4.68
20020109,4.6
20020110,4.63
20020111,4.5
20020114,4.35
20020115,4.19
20020116,4.2
20020117,3.98
20020118,3.9
20020121,3.65
20020122,3.53
20020123,3.84
20020124,3.93
20020125,4.1
20020128,3.8
20020129,3.92
20020130,3.94
20020131,4.2
20020201,4.22
20020204,4.27
20020205,4.27
20020206,4.13
20020207,4.19
20020208,4.19
20020225,4.4
20020226,4.48
20020227,4.45
20020228,4.36
20020301,4.29
20020304,4.34
20020305,4.59
20020306,5.05
20020307,5.56
20020308,6.04
20020311,6.04
20020312,5.9
20020313,5.63
20020314,5.94
20020315,5.65
20020318,5.95
20020319,5.93
20020320,6.06
20020321,6.25
20020322,6.05
20020325,6.08
20020326,6.0
20020327,6.08
20020328,6.02
20020329,5.79
20020401,5.87
20020402,5.74
20020403,5.69
20020404,5.77
20020405,5.71
20020408,5.72
20020409,6.14
20020410,6.15
20020411,5.96
20020412,5.98
20020415,5.98
20020416,5.88
20020417,5.81
20020418,5.76
20020419,5.77
20020422,5.66
20020423,5.51
20020424,5.58
20020425,5.67
20020426,5.85
20020429,5.81
20020430,5.91
20020508,5.77
20020509,5.85
20020510,5.74
20020513,5.68
20020514,5.7
20020515,5.66
20020516,5.46
20020517,5.55
20020520,5.45
20020521,5.56
20020522,5.5
20020523,5.53
20020524,5.47
20020527,5.5
20020528,5.52
20020529,5.35
20020530,5.25
20020531,5.2
20020603,5.02
20020604,5.08
20020605,4.91
20020606,5.3
20020607,5.47
20020610,5.35
20020611,5.35
20020612,5.28
20020613,5.27
20020614,5.19
20020617,5.22
20020618,5.33
20020619,5.24
20020620,5.43
20020621,5.97
20020624,6.57
20020625,7.23
20020626,7.55
20020627,7.64
20020701,7.3
20020702,7.5
20020703,7.51
20020704,7.63
20020705,7.58
20020708,7.63
20020709,7.67
20020710,7.46
20020711,7.31
20020712,7.21
20020715,7.11
20020716,7.18
20020717,7.33
20020718,7.28
20020719,7.25
20020722,7.09
20020723,6.99
20020724,7.15
20020725,7.01
20020726,6.76
20020729,6.87
20020730,6.81
20020731,6.7
20020801,6.79
20020802,6.76
20020805,6.63
20020806,7.02
20020807,6.89
20020808,6.88
20020809,6.77
20020812,6.76
20020813,6.77
20020814,6.87
20020815,6.73
20020816,6.78
20020819,6.7
20020820,6.9
20020821,6.96
20020822,6.97
20020823,6.98
20020826,6.84
20020827,6.81
20020828,6.8
20020829,6.77
20020830,6.89
20020902,6.82
20020903,6.85
20020904,6.83
20020905,6.7
20020906,6.6
20020909,6.44
20020910,6.38
20020911,6.42
20020912,6.39
20020913,6.32
20020916,6.1
20020917,6.11
20020918,6.07
20020919,6.62
20020920,6.38
20020923,6.43
20020924,6.36
20020925,6.39
20020926,6.36
20020927,6.35
20021008,6.41
20021009,6.08
20021010,6.07
20021011,6.07
20021014,6.25
20021015,6.18
20021016,6.35
20021017,6.24
20021018,6.3
20021021,6.37
20021022,6.45
20021023,6.48
20021024,6.41
20021025,6.23
20021028,6.18
20021029,6.23
20021030,6.17
20021031,6.18
20021101,6.24
20021104,6.37
20021105,6.48
20021106,6.44
20021107,6.44
20021108,6.19
20021111,6.14
20021112,5.97
20021113,5.99
20021114,5.77
20021115,5.72
20021118,5.59
20021119,5.64
20021120,5.48
20021121,5.11
20021122,5.04
20021125,5.07
20021126,5.0
20021127,5.14
20021128,5.32
20021129,5.51
20021202,5.21
20021203,5.3
20021204,5.25
20021205,5.28
20021206,5.3
20021209,5.24
20021210,5.09
20021211,5.09
20021212,5.13
20021213,5.19
20021216,5.24
20021217,5.29
20021218,5.28
20021219,5.27
20021220,5.32
20021223,5.32
20021224,5.32
20021225,5.26
20021226,5.05
20021227,5.06
20021230,5.0
20021231,5.01
20030102,4.88
20030103,4.9
20030106,4.96
20030107,4.92
20030108,5.11
20030109,5.24
20030110,5.13
20030113,5.12
20030114,5.48
20030115,5.47
20030116,5.55
20030117,5.46
20030120,5.54
20030121,5.35
20030122,5.36
20030123,5.28
20030124,5.38
20030127,5.43
20030128,5.48
20030129,5.47
20030210,5.34
20030211,5.44
20030212,5.5
20030213,5.46
20030214,5.49
20030217,5.43
20030218,5.41
20030219,5.49
20030220,5.45
20030221,5.46
20030224,5.58
20030225,5.72
20030226,5.66
20030227,5.65
20030228,5.58
20030303,5.59
20030304,5.56
20030305,5.65
20030306,5.52
20030307,5.5
20030310,5.34
20030311,5.31
20030312,5.32
20030313,5.25
20030314,5.24
20030317,5.2
20030318,5.19
20030319,5.2
20030320,5.15
20030321,5.2
20030324,5.22
20030325,5.14
20030326,5.1
20030327,5.24
20030328,5.17
20030331,5.25
20030401,5.5
20030402,5.4
20030403,5.31
20030404,5.36
20030407,5.33
20030408,5.28
20030409,5.35
20030410,5.45
20030411,5.59
20030414,5.92
20030415,5.77
20030416,5.65
20030417,5.59
20030418,5.61
20030421,5.47
20030422,5.53
20030423,5.78
20030424,5.51
20030425,5.27
20030428,5.43
20030429,5.23
20030430,5.24
20030512,5.26
20030513,5.15
20030514,5.21
20030515,5.32
20030516,5.34
20030519,5.46
20030520,5.33
20030521,5.29
20030522,5.26
20030523,5.3
20030526,5.36
20030527,5.48
20030528,5.34
20030529,5.41
20030530,5.52
20030602,5.67
20030603,5.52
20030604,5.58
20030605,5.45
20030606,5.35
20030609,5.31
20030610,5.35
20030611,5.46
20030612,5.39
20030613,5.4
20030616,5.35
20030617,5.37
20030618,5.36
20030619,5.3
20030620,5.28
20030623,5.21
20030624,5.21
20030625,5.15
20030626,5.05
20030627,4.88
20030701,4.79
20030702,4.68
20030703,4.77
20030704,4.81
20030707,4.79
20030708,4.89
20030709,4.81
20030710,4.85
20030711,4.81
20030714,4.7
20030715,4.73
20030716,4.77
20030717,4.76
20030718,4.66
20030721,4.53
20030722,4.64
20030723,4.61
20030724,4.56
20030725,4.44
20030728,4.31
20030729,4.36
20030730,4.35
20030731,4.35
20030801,4.28
20030804,4.5
20030805,4.49
20030806,4.55
20030807,4.48
20030808,4.42
20030811,4.45
20030812,4.45
20030813,4.37
20030814,4.38
20030815,4.38
20030818,4.37
20030819,4.47
20030820,4.42
20030821,4.48
20030822,4.53
20030825,4.49
20030826,4.5
20030827,4.46
20030828,4.52
20030829,4.61
20030901,4.66
20030902,4.62
20030903,4.62
20030904,4.58
20030905,4.47
20030908,4.44
20030909,4.46
20030910,4.49
20030911,4.49
20030912,4.43
20030915,4.42
20030916,4.49
20030917,4.42
20030918,4.44
20030919,4.42
20030922,4.4
20030923,4.42
20030924,4.52
20030925,4.43
20030926,4.42
20030929,4.39
20030930,4.39
20031008,4.4
20031009,4.43
20031010,4.6
20031013,4.65
20031014,4.58
20031015,5.04
20031016,4.82
20031017,4.79
20031020,4.73
20031021,4.99
20031022,5.13
20031023,5.07
20031024,5.04
20031027,5.03
20031028,4.85
20031029,4.75
20031030,4.68
20031031,4.72
20031103,4.82
20031104,4.82
20031105,5.0
20031106,4.84
20031107,4.69
20031110,4.76
20031111,4.76
20031112,4.46
20031113,4.51
20031114,4.59
20031117,4.48
20031118,4.42
20031119,4.55
20031120,4.69
20031121,4.55
20031124,4.84
20031125,4.95
20031126,4.88
20031127,4.73
20031128,4.77
20031201,4.92
20031202,4.85
20031203,4.87
20031204,4.8
20031205,4.82
20031208,4.76
20031209,4.78
20031210,4.87
20031211,4.87
20031212,4.87
20031215,4.96
20031216,4.95
20031217,4.84
20031218,4.78
20031219,4.5
20031222,4.63
20031223,4.64
20031224,4.6
20031225,4.65
20031226,4.62
20031229,4.51
20031230,4.49
20031231,4.51
20040102,4.55
20040105,4.65
20040106,4.66
20040107,4.84
20040108,4.85
20040109,4.78
20040112,4.79
20040113,4.98
20040114,4.91
20040115,5.02
20040116,5.0
20040129,5.26
20040130,5.32
20040202,5.37
20040203,5.37
20040204,5.6
20040205,5.54
20040206,5.37
20040209,5.59
20040210,6.15
20040211,6.36
20040212,6.06
20040213,5.87
20040216,6.03
20040217,6.02
20040218,6.13
20040219,6.06
20040220,6.15
20040223,5.95
20040224,5.78
20040225,5.56
20040226,5.63
20040227,5.67
20040301,5.81
20040302,5.7
20040303,5.67
20040304,5.63
20040305,5.51
20040308,5.3
20040309,5.27
20040310,5.45
20040311,5.65
20040312,5.54
20040315,5.66
20040316,5.65
20040317,5.72
20040318,5.74
20040319,5.88
20040322,6.09
20040323,5.97
20040324,5.87
20040325,5.85
20040326,5.79
20040329,5.62
20040330,5.72
20040331,5.78
20040401,5.85
20040402,5.94
20040405,5.8
20040406,5.82
20040407,5.86
20040408,5.78
20040409,5.58
20040412,5.53
20040413,5.56
20040414,5.42
20040415,5.32
20040416,5.42
20040419,5.45
20040420,5.47
20040421,5.32
20040422,5.39
20040423,5.27
20040426,5.18
20040427,5.02
20040428,5.03
20040429,4.88
20040430,4.92
20040510,4.8
20040511,4.83
20040512,4.99
20040513,4.95
20040514,4.82
20040517,4.66
20040518,4.83
20040519,4.81
20040520,4.78
20040521,4.8
20040524,4.7
20040525,4.6
20040526,4.65
20040527,4.85
20040528,4.8
20040531,4.89
20040601,4.92
20040602,4.87
20040603,4.72
20040604,4.71
20040607,4.65
20040608,4.67
20040609,4.24
20040610,4.25
20040611,4.32
20040614,4.24
20040615,4.33
20040616,4.41
20040617,4.31
20040618,4.31
20040621,4.37
20040622,4.43
20040623,4.37
20040624,4.31
20040625,4.23
20040629,4.12
20040630,4.03
20040701,4.18
20040702,4.15
20040705,4.12
20040706,4.17
20040707,4.15
20040708,4.07
20040709,4.12
20040712,4.02
20040713,4.05
20040714,3.96
20040715,4.0
20040716,4.12
20040719,4.11
20040720,4.05
20040721,4.07
20040722,3.99
20040723,3.99
20040726,3.93
20040727,3.93
20040728,3.95
20040729,4.0
20040730,3.95
20040802,3.83
20040803,3.85
20040804,3.94
20040805,3.97
20040806,3.89
20040809,3.91
20040810,3.92
20040811,3.88
20040812,3.82
20040813,3.81
20040816,3.67
20040817,3.69
20040818,3.69
20040819,3.55
20040820,3.63
20040823,3.63
20040824,3.77
20040825,3.89
20040826,3.77
20040827,3.69
20040830,3.73
20040831,3.81
20040901,3.81
20040902,3.88
20040903,3.82
20040906,3.85
20040907,3.86
20040908,3.82
20040909,3.71
20040910,3.71
20040913,3.62
20040914,3.81
20040915,4.0
20040916,4.05
20040917,4.13
20040920,4.46
20040921,4.4
20040922,4.19
20040923,4.3
20040924,4.11
20040927,4.05
20040928,4.07
20040929,4.0
20040930,3.94
20041008,4.05
20041011,4.04
20041012,3.92
20041013,3.97
20041014,3.73
20041015,3.78
20041018,3.82
20041019,3.79
20041020,3.73
20041021,3.61
20041022,3.58
20041025,3.56
20041026,3.6
20041027,3.69
20041028,3.81
20041029,3.73
20041101,3.53
20041102,3.49
20041103,3.6
20041104,3.54
20041105,3.57
20041108,3.6
20041109,3.67
20041110,3.78
20041111,3.68
20041112,3.63
20041115,3.7
20041116,3.64
20041117,3.58
20041118,3.64
20041119,3.71
20041122,3.78
20041123,3.75
20041124,3.75
20041126,3.78
20041129,3.67
20041130,3.69
20041201,3.66
20041202,3.73
20041203,3.72
20041206,3.78
20041207,3.72
20041208,3.73
20041209,3.75
20041210,3.75
20041213,3.75
20041214,3.62
20041215,3.61
20041216,3.57
20041217,3.53
20041220,3.54
20041221,3.58
20041222,3.64
20041223,3.58
20041224,3.57
20041227,3.54
20041228,3.53
20041229,3.48
20041230,3.5
20041231,3.43
20050104,3.37
20050105,3.43
20050106,3.41
20050107,3.48
20050110,3.57
20050111,3.56
20050112,3.51
20050113,3.56
20050114,3.48
20050117,3.45
20050118,3.46
20050119,3.43
20050120,3.39
20050121,3.48
20050124,3.54
20050125,3.5
20050126,3.43
20050127,3.43
20050128,3.36
20050131,3.24
20050201,3.32
20050202,3.48
20050203,3.47
20050204,3.51
20050216,3.55
20050217,3.51
20050218,3.44
20050221,3.48
20050222,3.55
20050223,3.6
20050224,3.56
20050225,3.54
20050228,3.49
20050301,3.45
20050302,3.41
20050303,3.44
20050304,3.39
20050307,3.41
20050308,3.45
20050309,3.41
20050310,3.31
20050311,3.3
20050314,3.25
20050315,3.22
20050316,3.25
20050317,3.07
20050318,2.86
20050321,2.89
20050322,2.68
20050323,2.7
20050324,2.77
20050325,2.76
20050328,2.73
20050329,2.72
20050330,2.77
20050331,2.85
20050401,2.89
20050404,2.81
20050405,2.84
20050406,2.82
20050407,2.96
20050408,3.1
20050411,3.03
20050412,2.99
20050413,3.03
20050414,2.87
20050415,2.78
20050418,2.8
20050419,2.74
20050420,2.6
20050421,2.61
20050422,2.53
20050425,2.47
20050426,2.57
20050427,2.54
20050428,2.68
20050429,2.66
20050509,2.53
20050510,2.55
20050511,2.59
20050512,2.48
20050513,2.52
20050516,2.52
20050517,2.6
20050518,2.66
20050519,2.62
20050520,2.56
20050523,2.5
20050524,2.56
20050525,2.61
20050526,2.53
20050527,2.52
20050530,2.55
20050531,2.55
20050601,2.51
20050602,2.5
20050603,2.45
20050606,2.52
20050607,2.55
20050608,2.71
20050609,2.68
20050610,2.65
20050613,2.65
20050614,2.59
20050615,2.49
20050616,2.51
20050617,2.5
20050620,2.56
20050621,2.55
20050622,2.62
20050623,2.56
20050624,2.55
20050627,2.6
20050628,2.53
20050629,2.53
20050701,2.28
20050704,2.05
20050705,2.02
20050706,2.05
20050707,2.12
20050708,2.02
20050711,2.0
20050712,2.05
20050713,2.07
20050714,2.03
20050715,2.03
20050718,1.83
20050719,1.95
20050720,1.95
20050721,1.91
20050722,2.01
20050725,2.03
20050726,2.1
20050727,2.12
20050728,2.14
20050729,2.08
20050801,2.1
20050802,2.14
20050803,2.35
20050804,2.27
20050805,2.34
20050808,2.33
20050809,2.43
20050810,2.47
20050811,2.46
20050812,2.37
20050815,2.43
20050816,2.37
20050817,2.43
20050818,2.37
20050819,2.37
20050822,2.41
20050823,2.38
20050824,2.47
20050825,2.48
20050826,2.47
20050829,2.39
20050830,2.33
20050831,2.56
20050901,2.64
20050902,2.6
20050905,2.72
20050906,2.79
20050907,2.85
20050908,2.77
20050909,2.8
20050912,2.84
20050913,2.86
20050914,2.85
20050915,2.79
20050916,2.82
20050919,2.83
20050920,2.78
20050921,2.67
20050922,2.51
20050923,2.47
20050926,2.5
20050927,2.38
20050928,2.38
20050929,2.46
20050930,2.41
20051010,2.34
20051011,2.44
20051012,2.49
20051013,2.43
20051014,2.39
20051017,2.41
20051018,2.47
20051019,2.41
20051020,2.38
20051021,2.42
20051024,2.42
20051025,2.36
20051026,2.24
20051027,2.22
20051028,2.14
20051031,2.17
20051101,2.15
20051102,2.22
20051103,2.18
20051104,2.2
20051107,2.23
20051108,2.34
20051109,2.36
20051110,2.23
20051111,2.26
20051114,2.27
20051115,2.23
20051116,2.27
20051117,2.28
20051118,2.4
20051121,2.52
20051122,2.43
20051123,2.44
20051124,2.42
20051125,2.38
20051128,2.39
20051129,2.33
20051130,2.35
20051201,2.38
20051202,2.3
20051205,2.22
20051206,2.25
20051207,2.28
20051208,2.26
20051209,2.31
20060125,2.54
20060206,2.59
20060207,2.52
20060208,2.53
20060209,2.56
20060210,2.61
20060213,2.68
20060214,2.67
20060215,2.66
20060216,2.56
20060217,2.69
20060220,2.73
20060221,2.78
20060222,2.79
20060223,2.93
20060224,2.97
20060227,2.9
20060228,2.88
20060301,2.9
20060302,2.75
20060303,2.77
20060306,2.72
20060307,2.61
20060308,2.65
20060309,2.61
20060310,2.62
20060313,2.7
20060314,2.66
20060315,2.71
20060316,2.75
20060317,2.72
20060320,2.85
20060321,2.89
20060322,2.9
20060323,2.88
20060324,2.86
20060327,2.97
20060328,3.08
20060329,3.03
20060330,2.9
20060331,2.94
20060403,2.99
20060404,2.95
20060405,3.03
20060406,2.97
20060407,2.99
20060410,3.09
20060411,3.12
20060412,3.08
20060413,3.13
20060414,3.22
20060417,3.36
20060418,3.38
20060419,3.34
20060420,3.23
20060421,3.24
20060424,3.07
20060425,3.11
20060426,3.1
20060427,3.11
20060428,3.09
20060510,3.27
20060511,3.12
20060512,3.08
20060515,3.16
20060516,3.04
20060517,3.08
20060518,3.12
20060519,3.3
20060522,3.63
20060523,3.38
20060524,3.45
20060525,3.61
20060526,3.55
20060529,3.43
20060530,3.45
20060531,3.36
20060601,3.48
20060602,3.62
20060605,3.98
20060606,4.08
20060607,3.77
20060608,4.09
20060609,3.8
20060612,3.69
20060613,3.59
20060614,3.63
20060615,3.59
20060616,3.68
20060619,3.78
20060620,3.8
20060621,3.7
20060622,3.61
20060623,3.66
20060626,3.65
20060627,3.58
20060628,3.53
20060629,3.63
20060703,3.78
20060704,3.69
20060705,3.63
20060706,3.74
20060707,3.78
20060710,3.86
20060711,3.87
20060712,3.9
20060713,3.63
20060714,3.7
20060717,3.87
20060718,3.97
20060719,3.88
20060720,3.87
20060721,3.9
20060724,3.92
20060725,3.92
20060726,3.81
20060727,3.73
20060728,3.79
20060731,3.65
20060801,3.6
20060802,3.6
20060803,3.62
20060804,3.55
20060807,3.37
20060808,3.43
20060809,3.4
20060810,3.5
20060811,3.58
20060814,3.48
20060815,3.67
20060816,3.66
20060817,3.63
20060818,3.63
20060821,3.63
20060822,3.58
20060823,3.58
20060824,3.53
20060825,3.54
20060828,3.63
20060829,3.71
20060830,3.9
20060831,3.83
20060901,3.81
20060904,3.86
20060905,3.8
20060906,3.74
20060907,3.71
20060908,3.7
20060911,3.86
20060912,3.8
20060913,3.84
20060914,3.75
20060915,3.85
20060918,3.98
20060919,3.94
20060920,4.03
20060921,4.04
20060922,4.23
20060925,4.26
20060926,4.28
20060927,4.28
20060928,4.28
20060929,4.36
20061009,4.39
20061010,4.2
20061011,4.18
20061012,4.17
20061013,4.23
20061016,4.2
20061017,4.28
20061018,4.34
20061019,4.3
20061020,4.26
20061023,3.96
20061024,4.05
20061025,4.03
20061026,4.0
20061027,3.83
20061030,3.83
20061031,3.85
20061101,3.86
20061102,3.84
20061103,3.94
20061106,3.88
20061107,3.83
20061108,3.78
20061109,3.88
20061110,3.79
20061113,3.75
20061114,3.74
20061115,3.81
20061116,3.74
20061117,3.82
20061120,4.0
20061121,3.97
20061122,3.98
20061123,3.99
20061124,4.1
20061127,4.11
20061128,4.26
20061129,4.42
20061130,4.49
20061201,4.37
20061204,4.37
20061205,4.44
20061206,4.28
20061207,4.17
20061208,4.12
20061211,4.25
20061212,4.26
20061213,4.2
20061214,4.23
20061215,4.26
20061218,4.35
20061219,4.28
